,ID_TURMA,TX_HR_INICIAL,NU_DURACAO_TURMA,QT_MATRICULAS,TP_ETAPA_ENSINO,NU_DIAS_ATIVIDADE,CO_ENTIDADE,CD_GEOCODI,AGE_AVG_STUDENTS,AGE_STD_STUDENTS,NUM_TEACHERS_x,AGE_AVG_TEACHERS_x,AGE_STD_TEACHERS_x,NUM_TEACHERS_y,AGE_AVG_TEACHERS_y,AGE_STD_TEACHERS_y
33,12144950,13.0,255.0,28,17.0,5.0,31316245,313820000000000.0,9.142857142857142,0.803431792688493,2,48.0,9.899494936611665,2,48.0,9.899494936611665
34,12145129,13.0,255.0,29,17.0,5.0,31316245,313820000000000.0,9.448275862068966,1.0551305571401284,2,50.0,7.0710678118654755,2,50.0,7.0710678118654755
35,12145546,7.0,255.0,23,18.0,5.0,31316245,313820000000000.0,10.478260869565217,0.9472239447886797,2,51.0,5.656854249492381,2,51.0,5.656854249492381
36,12145904,7.0,255.0,15,18.0,5.0,31316245,313820000000000.0,10.2,0.5606119105813882,2,44.5,14.849242404917497,2,44.5,14.849242404917497
37,12146034,7.0,255.0,23,18.0,5.0,31316245,313820000000000.0,10.521739130434783,0.7902568752334618,2,48.5,9.192388155425117,2,48.5,9.192388155425117
38,12147342,7.0,265.0,28,19.0,5.0,31316245,313820000000000.0,12.25,3.1224989991991987,7,45.857142857142854,7.104659772022195,7,45.857142857142854,7.104659772022195
39,12147379,7.0,265.0,29,19.0,5.0,31316245,313820000000000.0,11.827586206896552,1.037475146595308,7,45.857142857142854,7.104659772022195,7,45.857142857142854,7.104659772022195
40,12147461,7.0,265.0,28,20.0,5.0,31316245,313820000000000.0,12.678571428571429,1.2187902754164621,8,44.375,7.79995421231982,8,44.375,7.79995421231982
41,12147583,7.0,265.0,27,20.0,5.0,31316245,313820000000000.0,12.481481481481481,0.7000203497245561,7,45.857142857142854,7.104659772022195,7,45.857142857142854,7.104659772022195
42,12147739,7.0,265.0,26,21.0,5.0,31316245,313820000000000.0,13.76923076923077,0.9080833577460742,7,40.57142857142857,7.870983480631944,7,40.57142857142857,7.870983480631944
43,12147777,7.0,265.0,27,21.0,5.0,31316245,313820000000000.0,13.74074074074074,1.0594843663344553,7,40.57142857142857,7.870983480631944,7,40.57142857142857,7.870983480631944
44,12147806,7.0,265.0,30,41.0,5.0,31316245,313820000000000.0,14.466666666666667,1.4558640835892125,6,41.0,8.532291603080617,6,41.0,8.532291603080617
45,12131594,13.0,240.0,18,2.0,5.0,31316245,313820000000000.0,3.8333333333333335,0.3834824944236852,1,50.0,0.0,1,50.0,0.0
46,12131572,13.0,240.0,19,2.0,5.0,31316245,313820000000000.0,3.8947368421052633,0.3153017676423058,1,42.0,0.0,1,42.0,0.0
47,12131524,7.0,240.0,20,2.0,5.0,31316245,313820000000000.0,3.9,0.3077935056255463,1,42.0,0.0,1,42.0,0.0
48,12131671,13.0,240.0,13,2.0,5.0,31316245,313820000000000.0,3.923076923076923,0.2773500981126145,1,32.0,0.0,1,32.0,0.0
49,12131881,7.0,240.0,15,2.0,5.0,31316245,313820000000000.0,4.933333333333334,0.25819888974716115,1,50.0,0.0,1,50.0,0.0
50,12133060,13.0,240.0,22,2.0,5.0,31316245,313820000000000.0,4.909090909090909,0.2942449431682498,1,42.0,0.0,1,42.0,0.0
51,12133199,13.0,240.0,19,2.0,5.0,31316245,313820000000000.0,4.7894736842105265,0.4188539082916956,1,36.0,0.0,1,36.0,0.0
52,12131782,7.0,240.0,19,2.0,5.0,31316245,313820000000000.0,5.0,0.0,1,42.0,0.0,1,42.0,0.0
53,12541273,13.0,270.0,15,14.0,5.0,31310573,313820000000000.0,5.933333333333334,0.25819888974716115,3,33.666666666666664,4.509249752822893,3,33.666666666666664,4.509249752822893
54,12541734,13.0,270.0,14,16.0,5.0,31310573,313820000000000.0,8.0,0.3922322702763681,3,34.666666666666664,6.027713773341707,3,34.666666666666664,6.027713773341707
55,12541788,13.0,270.0,24,16.0,5.0,31310573,313820000000000.0,9.208333333333334,0.5882299658752715,3,31.0,2.6457513110645907,3,31.0,2.6457513110645907
56,12542203,13.0,270.0,10,14.0,5.0,31310573,313820000000000.0,5.9,0.5676462121975466,3,30.666666666666668,2.886751345948129,3,30.666666666666668,2.886751345948129
57,12542230,13.0,270.0,26,15.0,5.0,31310573,313820000000000.0,6.884615384615385,0.4314554973040049,3,35.0,6.557438524302,3,35.0,6.557438524302
58,12542310,13.0,270.0,17,16.0,5.0,31310573,313820000000000.0,8.117647058823529,0.4850712500726659,3,33.666666666666664,4.509249752822893,3,33.666666666666664,4.509249752822893
59,12539586,13.0,240.0,18,2.0,5.0,31310573,313820000000000.0,5.111111111111111,0.7583952786593613,1,22.0,0.0,1,22.0,0.0
60,12539549,13.0,240.0,14,2.0,5.0,31310573,313820000000000.0,3.9285714285714284,0.26726124191242434,1,52.0,0.0,1,52.0,0.0
61,12542542,7.0,270.0,25,18.0,5.0,31310573,313820000000000.0,10.08,0.5715476066494081,3,34.666666666666664,4.04145188432738,3,34.666666666666664,4.04145188432738
62,12542665,7.0,270.0,20,19.0,5.0,31310573,313820000000000.0,11.3,0.57124057057748,9,34.111111111111114,4.567396535348241,9,34.111111111111114,4.567396535348241
63,12542783,7.0,270.0,15,41.0,5.0,31310573,313820000000000.0,12.133333333333333,0.6399404734221846,9,34.111111111111114,4.567396535348241,9,34.111111111111114,4.567396535348241
64,12542981,7.0,270.0,9,21.0,5.0,31310573,313820000000000.0,12.777777777777779,0.4409585518440986,8,34.625,4.59619407771256,8,34.625,4.59619407771256
65,12539508,13.0,240.0,17,2.0,5.0,31310573,313820000000000.0,3.9411764705882355,0.24253562503633305,1,24.0,0.0,1,24.0,0.0
66,12539391,13.0,240.0,12,1.0,5.0,31310573,313820000000000.0,2.9166666666666665,0.28867513459481287,1,31.0,0.0,1,31.0,0.0
67,12539267,13.0,240.0,11,1.0,5.0,31310573,313820000000000.0,1.9090909090909092,0.30151134457776363,1,31.0,0.0,1,31.0,0.0
68,12539371,13.0,240.0,12,1.0,5.0,31310573,313820000000000.0,3.0,0.0,1,26.0,0.0,1,26.0,0.0
69,12541154,13.0,240.0,18,2.0,5.0,31310573,313820000000000.0,4.888888888888889,0.32338083338177726,1,25.0,0.0,1,25.0,0.0
70,893264,13.0,255.0,5,2.0,5.0,31205249,313820000000000.0,4.0,0.0,2,42.5,2.1213203435596424,2,42.5,2.1213203435596424
71,893267,13.0,255.0,8,16.0,5.0,31205249,313820000000000.0,8.375,0.9161253813129044,4,47.75,4.7871355387816905,4,47.75,4.7871355387816905
72,893269,13.0,255.0,5,15.0,5.0,31205249,313820000000000.0,7.0,0.0,3,45.0,1.7320508075688772,3,45.0,1.7320508075688772
73,893271,13.0,255.0,10,14.0,5.0,31205249,313820000000000.0,6.0,0.0,3,44.0,0.0,3,44.0,0.0
74,893272,7.0,325.0,10,27.0,5.0,31205249,313820000000000.0,17.5,0.7071067811865474,11,38.63636363636363,8.924939521058137,11,38.63636363636363,8.924939521058137
75,893274,7.0,325.0,9,26.0,5.0,31205249,313820000000000.0,16.22222222222222,0.44095855184409827,10,39.7,8.641630504585219,10,39.7,8.641630504585219
76,893276,7.0,325.0,13,25.0,5.0,31205249,313820000000000.0,15.0,0.5773502691896257,10,39.7,8.641630504585219,10,39.7,8.641630504585219
77,893278,7.0,275.0,18,41.0,5.0,31205249,313820000000000.0,14.277777777777779,0.4608885989624771,9,37.44444444444444,7.282017424984493,9,37.44444444444444,7.282017424984493
78,893280,7.0,275.0,10,21.0,5.0,31205249,313820000000000.0,12.8,0.42163702135578396,9,37.44444444444444,7.282017424984493,9,37.44444444444444,7.282017424984493
79,893282,7.0,275.0,12,20.0,5.0,31205249,313820000000000.0,12.25,0.4522670168666455,9,37.44444444444444,7.282017424984493,9,37.44444444444444,7.282017424984493
80,893284,7.0,275.0,21,19.0,5.0,31205249,313820000000000.0,11.285714285714286,0.4629100498862758,9,38.666666666666664,8.246211251235321,9,38.666666666666664,8.246211251235321
81,893286,13.0,255.0,14,18.0,5.0,31205249,313820000000000.0,10.214285714285714,0.4258153136263201,3,45.666666666666664,2.886751345948128,3,45.666666666666664,2.886751345948128
82,893288,13.0,255.0,18,17.0,5.0,31205249,313820000000000.0,8.944444444444445,0.4161761818978652,3,46.666666666666664,4.618802153517006,3,46.666666666666664,4.618802153517006
83,893262,13.0,255.0,9,2.0,5.0,31205249,313820000000000.0,5.0,0.0,3,46.0,3.4641016151377544,3,46.0,3.4641016151377544
84,12189480,13.0,255.0,3,1.0,5.0,31205249,313820000000000.0,3.0,0.0,2,42.5,2.1213203435596424,2,42.5,2.1213203435596424
85,14228116,7.0,600.0,20,1.0,5.0,31203092,313820000000000.0,1.95,0.22360679774997894,3,49.666666666666664,6.806859285554045,3,49.666666666666664,6.806859285554045
86,14228114,7.0,600.0,21,1.0,5.0,31203092,313820000000000.0,1.9523809523809523,0.21821789023599247,2,37.5,0.7071067811865476,2,37.5,0.7071067811865476
87,14219428,13.0,240.0,18,2.0,5.0,31203092,313820000000000.0,3.7777777777777777,0.4277926319464986,1,30.0,0.0,1,30.0,0.0
88,14228117,7.0,600.0,20,1.0,5.0,31203092,313820000000000.0,2.9,0.3077935056255463,2,42.5,19.091883092036785,2,42.5,19.091883092036785
89,14228123,7.0,600.0,18,1.0,5.0,31203092,313820000000000.0,3.0,0.0,2,48.0,9.899494936611665,2,48.0,9.899494936611665
90,14218415,13.0,240.0,19,2.0,5.0,31203092,313820000000000.0,3.8947368421052633,0.31530176764230583,1,32.0,0.0,1,32.0,0.0
91,14219514,7.0,240.0,17,2.0,5.0,31203092,313820000000000.0,4.9411764705882355,0.24253562503633294,1,54.0,0.0,1,54.0,0.0
92,14218462,7.0,240.0,16,2.0,5.0,31203092,313820000000000.0,5.0,0.0,1,46.0,0.0,1,46.0,0.0
93,14228119,7.0,600.0,18,1.0,5.0,31203092,313820000000000.0,2.888888888888889,0.32338083338177726,2,30.5,0.7071067811865476,2,30.5,0.7071067811865476
94,12045953,13.0,255.0,24,14.0,5.0,31203092,313820000000000.0,5.958333333333333,0.20412414523193145,2,43.0,2.8284271247461903,2,43.0,2.8284271247461903
95,12046338,13.0,255.0,25,14.0,5.0,31203092,313820000000000.0,5.88,0.33166247903554036,2,42.5,9.192388155425117,2,42.5,9.192388155425117
96,12055421,13.0,255.0,27,14.0,5.0,31203092,313820000000000.0,5.962962962962963,0.3375797890278888,2,43.5,2.1213203435596424,2,43.5,2.1213203435596424
97,12060089,13.0,255.0,23,15.0,5.0,31203092,313820000000000.0,6.826086956521739,0.38755338788159005,2,39.0,4.242640687119285,2,39.0,4.242640687119285
98,12060719,13.0,255.0,22,15.0,5.0,31203092,313820000000000.0,6.909090909090909,0.29424494316824984,2,39.5,4.949747468305833,2,39.5,4.949747468305833
99,12086651,13.0,255.0,21,15.0,5.0,31203092,313820000000000.0,7.0,0.0,2,54.5,13.435028842544403,2,54.5,13.435028842544403
100,12086959,13.0,255.0,21,16.0,5.0,31203092,313820000000000.0,7.904761904761905,0.30079260375911915,2,40.0,5.656854249492381,2,40.0,5.656854249492381
101,12087721,13.0,255.0,19,16.0,5.0,31203092,313820000000000.0,8.105263157894736,0.4588314677411236,2,50.0,19.79898987322333,2,50.0,19.79898987322333
102,12088407,13.0,255.0,18,16.0,5.0,31203092,313820000000000.0,8.055555555555555,0.23570226039551576,3,45.0,15.0,3,45.0,15.0
103,12088819,13.0,255.0,17,16.0,5.0,31203092,313820000000000.0,8.0,0.49999999999999967,2,46.5,2.1213203435596424,2,46.5,2.1213203435596424
104,12089658,13.0,255.0,29,17.0,5.0,31203092,313820000000000.0,9.10344827586207,0.48879060563561927,3,47.666666666666664,7.371114795831994,3,47.666666666666664,7.371114795831994
105,12093780,7.0,255.0,32,18.0,5.0,31203092,313820000000000.0,10.375,0.7513428837969109,2,49.0,5.656854249492381,2,49.0,5.656854249492381
106,12094099,13.0,255.0,30,17.0,5.0,31203092,313820000000000.0,9.3,0.5959634332684376,2,43.0,9.899494936611665,2,43.0,9.899494936611665
107,12094604,13.0,255.0,29,17.0,5.0,31203092,313820000000000.0,9.241379310344827,0.7394579295380166,3,46.333333333333336,3.214550253664319,3,46.333333333333336,3.214550253664319
108,12095015,13.0,255.0,30,18.0,5.0,31203092,313820000000000.0,10.7,1.0221680811915896,2,45.0,12.727922061357855,2,45.0,12.727922061357855
109,12095086,13.0,255.0,29,18.0,5.0,31203092,313820000000000.0,10.275862068965518,0.7510255713802263,2,44.5,12.020815280171307,2,44.5,12.020815280171307
110,12096409,7.0,265.0,33,19.0,5.0,31203092,313820000000000.0,11.545454545454545,0.8692996135866035,7,43.714285714285715,8.769536014223437,7,43.714285714285715,8.769536014223437
111,12096443,7.0,265.0,29,20.0,5.0,31203092,313820000000000.0,12.551724137931034,0.9851108312031159,7,48.142857142857146,7.5813053279887415,7,48.142857142857146,7.5813053279887415
112,12097513,7.0,265.0,33,19.0,5.0,31203092,313820000000000.0,11.727272727272727,1.0084867151060815,8,48.125,8.025628591313847,8,48.125,8.025628591313847
113,12097579,7.0,265.0,35,19.0,5.0,31203092,313820000000000.0,11.485714285714286,0.7424691941095478,7,47.285714285714285,8.280786712108249,7,47.285714285714285,8.280786712108249
114,12097645,7.0,265.0,32,19.0,5.0,31203092,313820000000000.0,11.6875,0.997981834471692,7,47.285714285714285,8.280786712108249,7,47.285714285714285,8.280786712108249
115,12097864,7.0,265.0,27,20.0,5.0,31203092,313820000000000.0,12.703703703703704,1.0675210253672476,8,47.625,7.089982873241453,8,47.625,7.089982873241453
116,12097905,7.0,265.0,25,20.0,5.0,31203092,313820000000000.0,12.56,0.960902353693305,7,44.285714285714285,8.788520651286838,7,44.285714285714285,8.788520651286838
117,12098074,7.0,265.0,32,21.0,5.0,31203092,313820000000000.0,13.6875,0.9310937030562323,8,42.25,8.224527776283399,8,42.25,8.224527776283399
118,12098127,7.0,265.0,32,21.0,5.0,31203092,313820000000000.0,13.6875,1.090649407019624,8,42.25,8.224527776283399,8,42.25,8.224527776283399
119,12098178,7.0,265.0,33,21.0,5.0,31203092,313820000000000.0,13.666666666666666,0.9242113755341179,8,42.25,8.224527776283399,8,42.25,8.224527776283399
120,12098337,7.0,265.0,29,41.0,5.0,31203092,313820000000000.0,14.620689655172415,1.1775820597262692,9,43.333333333333336,9.1104335791443,9,43.333333333333336,9.1104335791443
121,12100113,7.0,265.0,24,41.0,5.0,31203092,313820000000000.0,14.416666666666666,0.9743076322798874,9,42.44444444444444,8.048464311766425,9,42.44444444444444,8.048464311766425
122,12100135,7.0,265.0,28,41.0,5.0,31203092,313820000000000.0,14.714285714285714,1.2128064441201951,8,41.75,8.310922245541018,8,41.75,8.310922245541018
123,14228106,7.0,600.0,16,1.0,5.0,31203092,313820000000000.0,0.375,0.49999999999999994,3,48.666666666666664,6.658328118479393,3,48.666666666666664,6.658328118479393
124,14218444,13.0,240.0,19,2.0,5.0,31203092,313820000000000.0,3.9473684210526314,0.22941573387056183,1,46.0,0.0,1,46.0,0.0
125,14218519,7.0,240.0,19,2.0,5.0,31203092,313820000000000.0,4.894736842105263,0.3153017676423058,1,47.0,0.0,1,47.0,0.0
126,14228125,7.0,240.0,11,1.0,5.0,31203092,313820000000000.0,2.909090909090909,0.30151134457776363,1,31.0,0.0,1,31.0,0.0
127,14218525,7.0,240.0,18,2.0,5.0,31203092,313820000000000.0,4.944444444444445,0.23570226039551587,1,40.0,0.0,1,40.0,0.0
128,14218512,7.0,240.0,18,2.0,5.0,31203092,313820000000000.0,5.055555555555555,0.23570226039551587,1,41.0,0.0,1,41.0,0.0
129,14226330,7.0,600.0,18,1.0,5.0,31203092,313820000000000.0,2.0,0.0,3,47.333333333333336,6.027713773341707,3,47.333333333333336,6.027713773341707
130,14226329,7.0,600.0,20,1.0,5.0,31203092,313820000000000.0,1.0,0.0,3,43.666666666666664,20.79262689833426,3,43.666666666666664,20.79262689833426
131,14219389,13.0,240.0,18,2.0,5.0,31203092,313820000000000.0,3.888888888888889,0.32338083338177726,1,46.0,0.0,1,46.0,0.0
132,14228127,13.0,240.0,17,1.0,5.0,31203092,313820000000000.0,2.9411764705882355,0.24253562503633294,1,38.0,0.0,1,38.0,0.0
133,14219400,13.0,240.0,19,2.0,5.0,31203092,313820000000000.0,3.9473684210526314,0.22941573387056172,1,41.0,0.0,1,41.0,0.0
134,14228107,7.0,600.0,18,1.0,5.0,31203092,313820000000000.0,0.9444444444444444,0.23570226039551584,3,47.0,9.0,3,47.0,9.0
135,14228109,7.0,600.0,21,1.0,5.0,31203092,313820000000000.0,1.9523809523809523,0.21821789023599236,3,55.0,3.4641016151377544,3,55.0,3.4641016151377544
136,14226331,7.0,600.0,19,1.0,5.0,31203092,313820000000000.0,2.789473684210526,0.4188539082916955,2,45.0,1.4142135623730951,2,45.0,1.4142135623730951
137,12129955,13.0,255.0,10,1.0,5.0,31261785,313820000000000.0,2.7,0.4830458915396479,1,33.0,0.0,1,33.0,0.0
138,12131061,13.0,255.0,12,2.0,5.0,31261785,313820000000000.0,4.833333333333333,0.38924947208076144,1,53.0,0.0,1,53.0,0.0
139,12129883,13.0,255.0,15,1.0,5.0,31261785,313820000000000.0,1.8,0.4140393356054125,1,54.0,0.0,1,54.0,0.0
140,12130776,13.0,255.0,7,6.0,5.0,31261785,313820000000000.0,8.0,0.5773502691896257,3,33.666666666666664,10.503967504392486,3,33.666666666666664,10.503967504392486
141,12131137,13.0,255.0,9,4.0,5.0,31261785,313820000000000.0,6.0,0.5,3,29.333333333333332,5.686240703077327,3,29.333333333333332,5.686240703077327
142,12131264,13.0,255.0,5,17.0,5.0,31261785,313820000000000.0,8.4,0.8944271909999159,3,27.333333333333332,5.859465277082315,3,27.333333333333332,5.859465277082315
143,12130563,13.0,255.0,11,2.0,5.0,31261785,313820000000000.0,3.6363636363636362,0.5045249791095129,1,46.0,0.0,1,46.0,0.0
144,12129914,13.0,255.0,15,1.0,5.0,31261785,313820000000000.0,2.7333333333333334,0.45773770821706333,1,34.0,0.0,1,34.0,0.0
145,12061161,13.0,270.0,14,1.0,5.0,31328294,313820000000000.0,2.7857142857142856,0.42581531362632,1,35.0,0.0,1,35.0,0.0
146,12060875,13.0,270.0,12,1.0,5.0,31328294,313820000000000.0,3.0,0.0,2,32.5,3.5355339059327378,2,32.5,3.5355339059327378
147,12060970,13.0,270.0,17,2.0,5.0,31328294,313820000000000.0,4.882352941176471,0.33210558207753565,1,36.0,0.0,1,36.0,0.0
148,12061088,13.0,270.0,9,1.0,5.0,31328294,313820000000000.0,2.0,0.5,1,35.0,0.0,1,35.0,0.0
149,12060916,13.0,270.0,17,2.0,5.0,31328294,313820000000000.0,3.823529411764706,0.3929526239966879,2,32.5,3.5355339059327378,2,32.5,3.5355339059327378
150,12106197,13.0,270.0,16,14.0,5.0,31328294,313820000000000.0,5.875,0.3415650255319866,5,33.0,4.06201920231798,5,33.0,4.06201920231798
151,12106295,13.0,270.0,15,14.0,5.0,31328294,313820000000000.0,5.933333333333334,0.25819888974716115,5,32.8,4.207136793592526,5,32.8,4.207136793592526
152,12106425,13.0,270.0,18,14.0,5.0,31328294,313820000000000.0,5.888888888888889,0.47140452079103173,5,32.6,4.39317652729776,5,32.6,4.39317652729776
153,12106599,13.0,270.0,18,15.0,5.0,31328294,313820000000000.0,6.944444444444445,0.2357022603955158,5,38.4,10.13903348450926,5,38.4,10.13903348450926
154,12106762,13.0,270.0,15,15.0,5.0,31328294,313820000000000.0,7.733333333333333,2.5764501233470907,5,35.4,9.91463564635635,5,35.4,9.91463564635635
155,12107016,13.0,270.0,17,16.0,5.0,31328294,313820000000000.0,8.058823529411764,0.24253562503633297,7,33.42857142857143,3.6449573777637356,7,33.42857142857143,3.6449573777637356
156,12115135,13.0,270.0,19,16.0,5.0,31328294,313820000000000.0,7.947368421052632,0.40465131911125585,7,33.42857142857143,3.6449573777637356,7,33.42857142857143,3.6449573777637356
157,12115221,13.0,270.0,23,17.0,5.0,31328294,313820000000000.0,9.173913043478262,0.3875533878815898,7,35.857142857142854,6.30947888573405,7,35.857142857142854,6.30947888573405
158,12115397,13.0,270.0,21,17.0,5.0,31328294,313820000000000.0,9.047619047619047,0.21821789023599228,7,35.857142857142854,6.30947888573405,7,35.857142857142854,6.30947888573405
159,12115505,13.0,270.0,18,18.0,5.0,31328294,313820000000000.0,10.166666666666666,0.5144957554275266,8,35.875,7.16015761997298,8,35.875,7.16015761997298
160,12115698,13.0,270.0,22,18.0,5.0,31328294,313820000000000.0,10.227272727272727,0.4289320272288884,8,35.875,7.16015761997298,8,35.875,7.16015761997298
161,12116153,7.0,320.0,22,19.0,5.0,31328294,313820000000000.0,11.227272727272727,0.5284134548067253,11,36.36363636363637,7.187109673195856,11,36.36363636363637,7.187109673195856
162,12116235,7.0,320.0,26,19.0,5.0,31328294,313820000000000.0,11.153846153846153,0.4640954808922571,11,36.36363636363637,7.187109673195856,11,36.36363636363637,7.187109673195856
163,12116406,7.0,320.0,22,20.0,5.0,31328294,313820000000000.0,12.136363636363637,0.467562529096075,11,36.36363636363637,7.187109673195856,11,36.36363636363637,7.187109673195856
164,12116493,7.0,320.0,26,20.0,5.0,31328294,313820000000000.0,11.961538461538462,0.34418242032610913,11,36.36363636363637,7.187109673195856,11,36.36363636363637,7.187109673195856
165,12116629,7.0,320.0,22,21.0,5.0,31328294,313820000000000.0,13.045454545454545,0.4857270179130824,11,36.90909090909091,6.905860488810143,11,36.90909090909091,6.905860488810143
166,12116825,7.0,320.0,19,21.0,5.0,31328294,313820000000000.0,13.31578947368421,1.2042808632793343,11,36.90909090909091,6.905860488810143,11,36.90909090909091,6.905860488810143
167,12117391,7.0,320.0,27,41.0,5.0,31328294,313820000000000.0,13.962962962962964,0.8979241650984822,15,39.13333333333333,7.520131711105927,15,39.13333333333333,7.520131711105927
168,12117567,7.0,320.0,27,41.0,5.0,31328294,313820000000000.0,14.074074074074074,0.47441672090180914,15,39.13333333333333,7.520131711105927,15,39.13333333333333,7.520131711105927
169,12121158,7.0,320.0,25,25.0,5.0,31328294,313820000000000.0,15.04,0.3511884584284245,17,37.411764705882355,5.958804657074812,17,37.411764705882355,5.958804657074812
170,12279781,7.0,320.0,28,25.0,5.0,31328294,313820000000000.0,14.928571428571429,0.46575875400384786,17,37.411764705882355,5.958804657074812,17,37.411764705882355,5.958804657074812
171,12279881,7.0,320.0,22,26.0,5.0,31328294,313820000000000.0,16.59090909090909,0.8540709744729825,17,37.705882352941174,6.111103683893288,17,37.705882352941174,6.111103683893288
172,12279997,7.0,320.0,20,27.0,5.0,31328294,313820000000000.0,17.05,0.5104177855340405,18,39.388888888888886,7.837608345354046,18,39.388888888888886,7.837608345354046
173,12280545,7.0,320.0,24,26.0,5.0,31328294,313820000000000.0,16.0,0.5897678246195884,17,37.705882352941174,6.111103683893288,17,37.705882352941174,6.111103683893288
174,12281170,7.0,320.0,16,27.0,5.0,31328294,313820000000000.0,17.0625,0.25,18,39.388888888888886,7.837608345354046,18,39.388888888888886,7.837608345354046
175,12282305,13.0,270.0,16,15.0,5.0,31328294,313820000000000.0,7.0625,0.24999999999999994,5,35.2,10.059821071967434,5,35.2,10.059821071967434
176,12061225,13.0,270.0,18,2.0,5.0,31328294,313820000000000.0,4.944444444444445,0.2357022603955158,1,26.0,0.0,1,26.0,0.0
177,12060851,13.0,270.0,16,1.0,5.0,31328294,313820000000000.0,2.9375,0.25000000000000006,2,32.5,3.5355339059327378,2,32.5,3.5355339059327378
178,12061174,13.0,270.0,18,2.0,5.0,31328294,313820000000000.0,4.0,0.0,1,35.0,0.0,1,35.0,0.0
179,12060910,13.0,270.0,16,2.0,5.0,31328294,313820000000000.0,3.875,0.34156502553198675,2,32.0,4.242640687119285,2,32.0,4.242640687119285
180,12060928,13.0,270.0,15,2.0,5.0,31328294,313820000000000.0,3.8666666666666667,0.35186577527449847,2,34.0,1.4142135623730951,2,34.0,1.4142135623730951
181,12060938,13.0,270.0,18,2.0,5.0,31328294,313820000000000.0,5.055555555555555,0.8023657829651031,1,27.0,0.0,1,27.0,0.0
182,12061100,13.0,270.0,9,1.0,5.0,31328294,313820000000000.0,2.0,0.0,1,35.0,0.0,1,35.0,0.0
183,12060861,13.0,270.0,17,1.0,5.0,31328294,313820000000000.0,2.9411764705882355,0.24253562503633294,2,29.5,7.7781745930520225,2,29.5,7.7781745930520225
184,12139430,7.0,600.0,17,1.0,5.0,31288128,313820000000000.0,2.9411764705882355,0.24253562503633294,2,47.0,7.0710678118654755,2,47.0,7.0710678118654755
185,12138594,7.0,600.0,16,1.0,5.0,31288128,313820000000000.0,1.0625,0.25,5,45.4,10.573551910309043,5,45.4,10.573551910309043
186,12139472,7.0,600.0,17,1.0,5.0,31288128,313820000000000.0,2.9411764705882355,0.24253562503633305,3,31.666666666666668,2.081665999466133,3,31.666666666666668,2.081665999466133
187,12139377,7.0,600.0,27,1.0,5.0,31288128,313820000000000.0,1.7777777777777777,0.42365927286816174,2,28.0,1.4142135623730951,2,28.0,1.4142135623730951
188,12139239,7.0,600.0,10,1.0,5.0,31288128,313820000000000.0,0.6,0.5163977794943222,3,46.0,15.620499351813308,3,46.0,15.620499351813308
189,12500414,7.0,600.0,20,1.0,5.0,31360333,313820000000000.0,3.0,0.0,3,35.333333333333336,5.686240703077327,3,35.333333333333336,5.686240703077327
190,12501887,7.0,600.0,19,1.0,5.0,31360333,313820000000000.0,1.0,0.0,3,35.333333333333336,9.50438495292217,3,35.333333333333336,9.50438495292217
191,12500805,7.0,600.0,17,1.0,5.0,31360333,313820000000000.0,2.0,0.0,2,34.5,12.020815280171307,2,34.5,12.020815280171307
192,12501717,7.0,600.0,18,1.0,5.0,31360333,313820000000000.0,1.8333333333333333,0.3834824944236852,3,47.333333333333336,11.015141094572202,3,47.333333333333336,11.015141094572202
193,12504075,7.0,600.0,7,1.0,5.0,31360333,313820000000000.0,0.5714285714285714,0.5345224838248488,1,38.0,0.0,1,38.0,0.0
194,12451011,7.0,600.0,20,1.0,5.0,31360333,313820000000000.0,3.0,0.0,2,40.0,5.656854249492381,2,40.0,5.656854249492381
195,12079194,13.0,255.0,18,2.0,5.0,31202983,313820000000000.0,4.777777777777778,0.4277926319464987,2,44.0,14.142135623730951,2,44.0,14.142135623730951
196,11942190,7.0,255.0,19,2.0,5.0,31202983,313820000000000.0,3.6842105263157894,0.47756693294091923,2,38.5,13.435028842544403,2,38.5,13.435028842544403
197,12062092,13.0,255.0,19,2.0,5.0,31202983,313820000000000.0,4.0,0.0,1,34.0,0.0,1,34.0,0.0
198,12533900,19.0,180.0,15,69.0,5.0,31202983,313820000000000.0,32.266666666666666,18.417641646245695,1,54.0,0.0,1,54.0,0.0
199,12101359,7.0,255.0,27,14.0,5.0,31202983,313820000000000.0,6.0,0.0,2,43.5,20.506096654409877,2,43.5,20.506096654409877
200,12101415,13.0,255.0,24,14.0,5.0,31202983,313820000000000.0,5.791666666666667,0.41485111699905364,2,39.0,7.0710678118654755,2,39.0,7.0710678118654755
201,12101439,13.0,255.0,20,14.0,5.0,31202983,313820000000000.0,5.8,0.41039134083406176,2,36.5,3.5355339059327378,2,36.5,3.5355339059327378
202,12101505,13.0,255.0,22,14.0,5.0,31202983,313820000000000.0,6.0,0.0,2,38.5,6.363961030678928,2,38.5,6.363961030678928
203,12101555,13.0,255.0,23,14.0,5.0,31202983,313820000000000.0,5.956521739130435,0.20851441405707477,2,39.0,7.0710678118654755,2,39.0,7.0710678118654755
204,12101638,13.0,255.0,22,15.0,5.0,31202983,313820000000000.0,7.0,0.0,2,40.0,8.48528137423857,2,40.0,8.48528137423857
